Mass (u)	log2FC	p_value	mean_500	mean_15000	std_500	std_15000	n_500	n_15000	t_statistic	q_value	significant
32	-0.7724657638152389	1.3826768029789165e-05	0.05785848920221676	0.033871288900665264	0.00041246377462838125	0.0007490566122250656	3	3	48.58682077547366	0.0001064538777514741	True
33	-0.044221048241696044	0.5018221586528336	0.0220486733788746	0.021383096801075835	0.0011993168528895645	0.0009950606766784248	3	3	0.7397568715085016	0.5064794408677091	False
34	-0.10402245383060181	0.37083938896131596	0.005329394100017066	0.0049586557329956	0.0003178364872585069	0.0005322956836948838	3	3	1.0357615540038645	0.38271680711310185	False
35	2.3527700955009765	0.021456430470265304	0.03301184720520047	0.1686258683143953	0.001028770418128618	0.03503703811700757	3	3	-6.7011710353203355	0.023779738228192123	True
36	-0.535680161368132	0.0038248679503115105	0.10444621224710754	0.07205048325138444	0.0005251790319356803	0.003737358799768425	3	3	14.867485625105193	0.005191318434900179	True
37	0.8378883202846489	0.02688074537623123	0.06711566739992735	0.11996468856265596	0.0005133235860162159	0.015351818082858381	3	3	-5.959298136289522	0.02937970914236328	True
38	0.48654840637595836	0.0013662278534898379	0.043807274534713204	0.06137788220596746	0.0015942691598812857	0.0025953325629927164	3	3	-9.991557880379485	0.0022469153734142894	True
39	0.9683289952586491	0.00011302970803960024	0.024320903350224465	0.04758562480214234	0.0010640017590455892	0.0016662745617860612	3	3	-20.382126877822493	0.000369683631558091	True
40	-0.09930138530477294	0.07987526823134833	0.06740222181178657	0.06291895732331673	0.00036128219852257684	0.0023891344300619286	3	3	3.2136959569264483	0.08423210104396733	False
41	0.9722104128408426	0.0007872246387847586	0.07917968887038947	0.15533820683889069	0.0016443371168980503	0.0054815685013666435	3	3	-23.049628303290106	0.0014510284655566523	True
42	0.12622160305435284	0.08949629899358502	0.047680624710567165	0.052040136326071906	0.002708249408083953	0.0014193741248027176	3	3	-2.4695075838517426	0.0941496736691886	False
43	1.4897306569814712	0.0010742894772634171	0.033862465658799364	0.09509817697945548	0.0004112375534033782	0.0036964319518037877	3	3	-28.517504253497968	0.0018326114612140646	True
44	0.28357137874039157	0.02610525728629957	0.019515405074039368	0.023754235705022636	0.00016868071491626805	0.0012521426129088588	3	3	-5.810954680497127	0.02863413833506402	True
45	1.5354951472456373	0.0007099202443438269	0.04002173455742603	0.11601816854088563	0.0010257081826766136	0.004507704881643989	3	3	-28.47321689410611	0.0013339754051385083	True
46	1.0724694261339904	7.484789380920862e-05	0.0082262165384098	0.017299980225304233	0.0004643343993551635	0.0006401041318238714	3	3	-19.874219386491905	0.000278280630829109	True
47	0.04637766523551771	0.3476507968598475	0.012974214419476599	0.013398066823637768	0.00036676021052969626	0.0005672525012116201	3	3	-1.0868147887150157	0.35921163095969993	False
48	-0.7288876943229579	0.00028324384868975625	0.12291409247623186	0.07416254403889216	0.0017794611873624261	0.0036112528469871524	3	3	20.97438786632821	0.0006927717463758428	True
